customer_id,churn_date,disconnect_type,reason,zip,competitor_in_zip
C0019985,2026-02-23,voluntary,service_quality,63402,0
C0040967,2026-01-22,voluntary,competitor_fiber,81021,0
C0004466,2026-02-22,voluntary,moved_to_competitor_5g,53384,1
C0049496,2026-03-05,non_payment,collections_writeoff,38047,1
C0021856,2026-02-18,voluntary,moved_to_competitor_5g,63905,1
C0037057,2026-02-14,voluntary,price_too_high,48002,0
C0004992,2026-03-11,voluntary,price_too_high,70968,1
C0037648,2026-02-18,voluntary,competitor_fiber,71094,0
C0044199,2026-01-13,involuntary,terms_violation,71568,1
C0045979,2026-03-03,voluntary,competitor_fiber,78102,0
C0023746,2026-03-15,voluntary,competitor_fiber,81021,0
C0013271,2026-03-25,non_payment,collections_writeoff,70968,1
C0018343,2026-03-29,voluntary,competitor_fiber,61397,1
C0010144,2026-01-29,voluntary,competitor_fiber,14646,0
C0011834,2026-01-21,voluntary,competitor_fiber,99196,0
C0031783,2026-02-27,voluntary,price_too_high,26270,0
C0040873,2026-01-10,involuntary,fraud,10348,1
C0018197,2026-01-05,non_payment,collections_writeoff,31609,0
C0036727,2026-02-07,voluntary,price_too_high,72611,1
C0022034,2026-01-03,voluntary,moved_to_competitor_5g,43481,0
C0034068,2026-02-10,involuntary,deceased,71934,0
C0015082,2026-02-03,voluntary,competitor_fiber,37608,1
C0044179,2026-01-14,non_payment,collections_writeoff,57943,1
C0029086,2026-01-10,voluntary,competitor_fiber,23944,1
C0020011,2026-02-13,non_payment,collections_writeoff,38113,0
C0031635,2026-01-22,non_payment,collections_writeoff,81963,0
C0039625,2026-02-18,voluntary,competitor_fiber,92391,1
C0035830,2026-01-21,voluntary,service_quality,92391,1
C0024586,2026-01-10,voluntary,price_too_high,84338,1
C0046356,2026-03-12,non_payment,collections_writeoff,81021,0
C0028335,2026-01-12,voluntary,price_too_high,77328,0
C0027898,2026-02-13,voluntary,service_quality,92139,1
C0000158,2026-03-18,voluntary,service_quality,50623,0
C0046326,2026-03-20,non_payment,collections_writeoff,20366,1
C0010041,2026-03-03,voluntary,competitor_fiber,66911,1
C0002959,2026-01-04,non_payment,collections_writeoff,95590,0
C0008180,2026-02-25,voluntary,price_too_high,92374,1
C0022596,2026-03-25,voluntary,service_quality,67946,1
C0015311,2026-01-22,non_payment,collections_writeoff,80363,1
C0045030,2026-03-19,non_payment,collections_writeoff,96473,1
C0039424,2026-02-25,non_payment,collections_writeoff,58648,0
C0032474,2026-01-21,non_payment,collections_writeoff,33693,1
C0033551,2026-01-07,non_payment,collections_writeoff,37608,1
C0011317,2026-01-13,non_payment,collections_writeoff,58060,1
C0010190,2026-02-12,voluntary,competitor_fiber,26899,1
C0029956,2026-01-27,relocation,moved_out_of_footprint,53616,0
C0033750,2026-01-25,non_payment,collections_writeoff,65704,0
C0040874,2026-02-22,non_payment,collections_writeoff,99196,0
C0025522,2026-03-31,involuntary,deceased,34200,1
C0003749,2026-03-12,voluntary,competitor_fiber,97554,0
C0002433,2026-03-11,non_payment,collections_writeoff,36970,0
C0001179,2026-02-03,non_payment,collections_writeoff,65704,0
C0002794,2026-03-26,involuntary,fraud,77889,1
C0026373,2026-02-06,non_payment,collections_writeoff,25464,1
C0037614,2026-02-08,voluntary,price_too_high,38022,1
C0011264,2026-01-31,non_payment,collections_writeoff,26899,1
C0022069,2026-01-13,voluntary,competitor_fiber,89248,0
C0043405,2026-01-07,non_payment,collections_writeoff,67946,1
C0032810,2026-02-20,relocation,moved_out_of_footprint,95873,0
C0014191,2026-03-15,non_payment,collections_writeoff,22726,1
C0004129,2026-03-12,non_payment,collections_writeoff,59214,1
C0044937,2026-03-04,voluntary,price_too_high,82345,0
C0046075,2026-01-20,non_payment,collections_writeoff,58060,1
C0012487,2026-01-07,voluntary,moved_to_competitor_5g,84147,1
C0030210,2026-02-16,voluntary,price_too_high,97173,0
C0022236,2026-01-01,involuntary,fraud,21551,0
C0009178,2026-02-24,voluntary,competitor_fiber,49965,1
C0003943,2026-01-12,voluntary,moved_to_competitor_5g,98559,1
C0046558,2026-02-07,voluntary,competitor_fiber,96434,0
C0018703,2026-03-26,non_payment,collections_writeoff,28094,1
C0041225,2026-03-22,non_payment,collections_writeoff,16607,0
C0039355,2026-03-18,voluntary,competitor_fiber,33823,0
C0041486,2026-03-03,voluntary,competitor_fiber,21931,1
C0010712,2026-01-26,voluntary,competitor_fiber,39367,1
C0045729,2026-01-13,involuntary,terms_violation,41592,0
C0021239,2026-01-04,involuntary,fraud,70434,0
C0047612,2026-01-27,voluntary,moved_to_competitor_5g,43102,1
C0024408,2026-01-22,non_payment,collections_writeoff,44535,1
C0004429,2026-03-23,involuntary,terms_violation,95846,0
C0043725,2026-02-07,non_payment,collections_writeoff,21437,1
C0001935,2026-01-11,involuntary,terms_violation,70317,0
C0034627,2026-03-02,non_payment,collections_writeoff,20366,1
C0000315,2026-01-15,voluntary,price_too_high,20239,0
C0048559,2026-02-09,voluntary,price_too_high,92374,1
C0048015,2026-02-20,voluntary,competitor_fiber,50623,0
C0007406,2026-03-02,non_payment,collections_writeoff,37754,1
C0020986,2026-03-04,voluntary,moved_to_competitor_5g,67946,1
C0032070,2026-03-26,non_payment,collections_writeoff,21551,0
C0005292,2026-02-03,voluntary,competitor_fiber,17727,1
C0016402,2026-01-12,voluntary,competitor_fiber,31397,0
C0022033,2026-03-24,voluntary,price_too_high,14493,1
C0002319,2026-03-11,voluntary,competitor_fiber,35401,1
C0012556,2026-02-19,non_payment,collections_writeoff,69330,0
C0044193,2026-01-24,voluntary,service_quality,84185,0
C0043697,2026-02-17,voluntary,service_quality,50859,1
C0044734,2026-02-18,non_payment,collections_writeoff,11957,0
C0025477,2026-02-17,non_payment,collections_writeoff,50550,0
C0049401,2026-01-24,non_payment,collections_writeoff,46830,0
C0018443,2026-02-27,non_payment,collections_writeoff,24665,1
C0036413,2026-01-06,non_payment,collections_writeoff,70548,0
C0024166,2026-02-03,non_payment,collections_writeoff,44535,1
C0000493,2026-02-26,non_payment,collections_writeoff,84338,1
C0013274,2026-03-01,voluntary,competitor_fiber,70755,1
C0015840,2026-02-03,voluntary,competitor_fiber,55408,1
C0005638,2026-01-29,involuntary,deceased,92139,1
C0018851,2026-02-04,non_payment,collections_writeoff,31397,0
C0014038,2026-03-14,non_payment,collections_writeoff,31397,0
C0013340,2026-01-08,voluntary,service_quality,59214,1
C0036206,2026-01-20,non_payment,collections_writeoff,36872,1
C0045956,2026-03-31,non_payment,collections_writeoff,85422,0
C0016552,2026-03-27,non_payment,collections_writeoff,38113,0
C0049316,2026-01-13,voluntary,moved_to_competitor_5g,70169,0
C0022329,2026-01-11,voluntary,service_quality,55883,0
C0034956,2026-03-27,non_payment,collections_writeoff,33562,0
C0047729,2026-02-14,voluntary,competitor_fiber,74521,0
C0042090,2026-03-11,involuntary,fraud,50550,0
C0017041,2026-02-22,voluntary,competitor_fiber,64810,1
C0037567,2026-03-17,non_payment,collections_writeoff,12914,1
C0029355,2026-01-30,voluntary,competitor_fiber,80363,1
C0011403,2026-03-12,voluntary,price_too_high,54807,1
C0035545,2026-01-08,non_payment,collections_writeoff,78102,0
C0004645,2026-02-19,voluntary,price_too_high,79069,0
C0037300,2026-03-08,relocation,moved_out_of_footprint,14644,0
C0026123,2026-02-23,voluntary,moved_to_competitor_5g,89248,0
C0031100,2026-03-10,voluntary,price_too_high,29795,0
C0002439,2026-03-29,non_payment,collections_writeoff,20239,0
C0005660,2026-03-02,non_payment,collections_writeoff,99179,0
C0006444,2026-03-15,non_payment,collections_writeoff,38022,1
C0043968,2026-01-31,non_payment,collections_writeoff,92391,1
C0035425,2026-03-02,involuntary,deceased,80363,1
C0018923,2026-02-08,non_payment,collections_writeoff,20239,0
C0039692,2026-01-11,non_payment,collections_writeoff,14892,1
C0048488,2026-02-20,non_payment,collections_writeoff,22726,1
C0013015,2026-01-05,non_payment,collections_writeoff,69363,1
C0038746,2026-03-06,non_payment,collections_writeoff,64760,0
C0012191,2026-03-15,non_payment,collections_writeoff,44918,0
C0012975,2026-03-08,voluntary,competitor_fiber,57668,1
C0046873,2026-03-15,voluntary,price_too_high,71568,1
C0014427,2026-03-28,voluntary,price_too_high,14892,1
C0002199,2026-03-21,non_payment,collections_writeoff,77889,1
C0020463,2026-01-19,involuntary,fraud,96434,0
C0026164,2026-01-16,involuntary,terms_violation,97554,0
C0040544,2026-02-27,involuntary,deceased,98559,1
C0011263,2026-01-23,voluntary,competitor_fiber,19147,0
C0017240,2026-01-22,voluntary,competitor_fiber,73118,0
C0015421,2026-01-28,non_payment,collections_writeoff,49756,0
C0013056,2026-01-25,voluntary,service_quality,81021,0
C0008976,2026-01-17,voluntary,moved_to_competitor_5g,47558,0
C0016771,2026-01-06,voluntary,price_too_high,61397,1
C0049634,2026-02-24,voluntary,competitor_fiber,82345,0
C0013314,2026-01-11,non_payment,collections_writeoff,24086,0
C0022033,2026-03-29,voluntary,price_too_high,14493,1
C0042958,2026-02-25,non_payment,collections_writeoff,58060,1
C0005198,2026-01-26,non_payment,collections_writeoff,33314,0
C0013790,2026-03-22,non_payment,collections_writeoff,70317,0
C0032558,2026-01-19,voluntary,service_quality,82925,0
C0009886,2026-03-18,non_payment,collections_writeoff,47558,0
C0005282,2026-02-03,voluntary,competitor_fiber,55443,0
C0010722,2026-02-10,voluntary,service_quality,44535,1
C0028007,2026-01-09,voluntary,moved_to_competitor_5g,76339,0
C0027264,2026-01-12,voluntary,moved_to_competitor_5g,36218,0
C0033267,2026-02-19,involuntary,terms_violation,49226,0
C0045553,2026-03-13,non_payment,collections_writeoff,49965,1
C0024931,2026-02-20,voluntary,competitor_fiber,82951,1
C0014927,2026-03-12,voluntary,service_quality,55443,0
C0009553,2026-02-11,voluntary,service_quality,44918,0
C0006368,2026-02-05,voluntary,competitor_fiber,14892,1
C0044692,2026-03-08,voluntary,service_quality,82565,1
C0048568,2026-02-28,non_payment,collections_writeoff,63651,0
C0030970,2026-01-02,voluntary,service_quality,22457,1
C0035077,2026-03-31,voluntary,service_quality,77889,1
C0009728,2026-03-21,voluntary,competitor_fiber,71061,1
C0040348,2026-03-17,involuntary,terms_violation,49965,1
C0015956,2026-03-08,voluntary,service_quality,57668,1
C0020570,2026-02-23,non_payment,collections_writeoff,47558,0
C0007528,2026-01-15,non_payment,collections_writeoff,22457,1
C0003797,2026-02-23,involuntary,deceased,59214,1
C0034299,2026-01-20,voluntary,moved_to_competitor_5g,15642,0
C0043871,2026-01-19,voluntary,service_quality,90971,1
C0020746,2026-03-14,non_payment,collections_writeoff,78299,0
C0028626,2026-03-17,voluntary,price_too_high,41592,0
C0004642,2026-03-16,voluntary,competitor_fiber,99034,1
C0014645,2026-01-13,voluntary,moved_to_competitor_5g,50623,0
C0028742,2026-01-14,involuntary,terms_violation,58060,1
C0007580,2026-03-14,voluntary,service_quality,12914,1
C0021071,2026-01-13,voluntary,service_quality,50859,1
C0042940,2026-02-06,involuntary,deceased,71061,1
C0040739,2026-03-10,non_payment,collections_writeoff,95590,0
C0042581,2026-02-14,non_payment,collections_writeoff,20366,1
C0039762,2026-02-22,voluntary,competitor_fiber,53486,0
C0006271,2026-02-03,voluntary,price_too_high,37608,1
C0033616,2026-02-19,non_payment,collections_writeoff,69363,1
C0015875,2026-03-25,voluntary,competitor_fiber,82954,0
C0013492,2026-03-04,involuntary,deceased,90971,1
C0023394,2026-03-15,voluntary,service_quality,82345,0
C0048007,2026-03-19,non_payment,collections_writeoff,23394,0
C0030206,2026-03-02,voluntary,moved_to_competitor_5g,39367,1
C0020052,2026-01-05,voluntary,moved_to_competitor_5g,92374,1
C0044256,2026-01-23,voluntary,competitor_fiber,32768,1
C0033759,2026-02-05,voluntary,competitor_fiber,90631,1
C0046236,2026-02-21,involuntary,deceased,41592,0
C0006416,2026-01-19,voluntary,competitor_fiber,59197,1
C0033317,2026-03-21,non_payment,collections_writeoff,12914,1
C0034144,2026-03-19,voluntary,service_quality,77889,1
C0015109,2026-03-29,involuntary,terms_violation,72904,0
C0009541,2026-03-30,non_payment,collections_writeoff,26899,1
C0002179,2026-02-21,non_payment,collections_writeoff,70968,1
C0004129,2026-01-05,non_payment,collections_writeoff,59214,1
C0028537,2026-02-20,non_payment,collections_writeoff,65058,0
C0038838,2026-02-12,voluntary,competitor_fiber,12914,1
C0007560,2026-03-30,non_payment,collections_writeoff,98559,1
C0015408,2026-01-31,involuntary,terms_violation,40418,0
C0045767,2026-01-07,involuntary,fraud,27636,1
C0007487,2026-03-02,voluntary,price_too_high,82954,0
C0013163,2026-02-04,voluntary,service_quality,44535,1
C0023588,2026-02-17,non_payment,collections_writeoff,92374,1
C0018851,2026-01-03,voluntary,competitor_fiber,31397,0
C0018957,2026-02-13,non_payment,collections_writeoff,66347,0
C0016019,2026-02-08,non_payment,collections_writeoff,92391,1
C0046921,2026-02-09,voluntary,service_quality,58060,1
C0014391,2026-02-05,voluntary,competitor_fiber,82954,0
C0015959,2026-03-04,non_payment,collections_writeoff,84147,1
C0032520,2026-03-31,non_payment,collections_writeoff,82954,0
C0000783,2026-03-29,non_payment,collections_writeoff,99577,0
C0028908,2026-01-13,voluntary,competitor_fiber,81021,0
C0029076,2026-01-30,non_payment,collections_writeoff,99179,0
C0012087,2026-01-18,involuntary,terms_violation,63402,0
C0020110,2026-02-08,non_payment,collections_writeoff,50859,1
C0002052,2026-02-26,voluntary,competitor_fiber,99577,0
C0046854,2026-02-11,non_payment,collections_writeoff,84185,0
C0039895,2026-02-04,voluntary,competitor_fiber,47558,0
C0049446,2026-02-23,relocation,moved_out_of_footprint,79069,0
C0022035,2026-03-19,involuntary,deceased,34725,1
C0020245,2026-03-24,non_payment,collections_writeoff,48002,0
C0033463,2026-01-12,non_payment,collections_writeoff,82951,1
C0031323,2026-01-25,non_payment,collections_writeoff,14493,1
C0035633,2026-02-26,voluntary,competitor_fiber,34955,1
C0028020,2026-01-28,relocation,moved_out_of_footprint,80959,0
C0049310,2026-02-22,voluntary,price_too_high,50623,0
C0026718,2026-03-04,voluntary,service_quality,71413,0
C0044432,2026-03-08,voluntary,moved_to_competitor_5g,29795,0
C0000962,2026-02-17,voluntary,competitor_fiber,24944,0
C0030377,2026-01-08,involuntary,deceased,11957,0
C0034008,2026-03-07,voluntary,service_quality,18342,0
C0046677,2026-01-21,voluntary,service_quality,72904,0
C0015613,2026-01-09,voluntary,service_quality,57943,1
C0008643,2026-02-09,involuntary,fraud,36970,0
C0022549,2026-03-06,voluntary,service_quality,25464,1
C0036090,2026-02-21,non_payment,collections_writeoff,19147,0
C0019388,2026-01-18,voluntary,service_quality,82954,0
C0019758,2026-03-09,voluntary,competitor_fiber,96473,1
C0025892,2026-03-14,voluntary,price_too_high,70169,0
C0048019,2026-01-04,voluntary,moved_to_competitor_5g,27636,1
C0016418,2026-01-23,relocation,moved_out_of_footprint,91235,0
C0048567,2026-01-25,non_payment,collections_writeoff,70169,0
C0000809,2026-01-26,involuntary,fraud,34955,1
C0008147,2026-01-08,involuntary,terms_violation,63402,0
C0030868,2026-02-01,non_payment,collections_writeoff,76339,0
C0009341,2026-01-05,non_payment,collections_writeoff,82954,0
C0019440,2026-02-28,non_payment,collections_writeoff,26270,0
C0029086,2026-01-07,voluntary,price_too_high,23944,1
C0033626,2026-02-16,non_payment,collections_writeoff,38022,1
C0043271,2026-01-26,voluntary,competitor_fiber,55443,0
C0017252,2026-02-05,non_payment,collections_writeoff,73118,0
C0018425,2026-02-17,voluntary,competitor_fiber,45413,0
C0047792,2026-03-01,non_payment,collections_writeoff,12914,1
C0044048,2026-03-06,non_payment,collections_writeoff,11967,0
C0033646,2026-02-20,voluntary,moved_to_competitor_5g,95846,0
C0049690,2026-03-23,voluntary,competitor_fiber,57668,1
C0028865,2026-01-16,voluntary,competitor_fiber,67946,1
C0011784,2026-03-29,involuntary,terms_violation,82481,0
C0004529,2026-01-04,voluntary,price_too_high,63651,0
C0022072,2026-01-31,voluntary,price_too_high,11957,0
C0044397,2026-02-17,voluntary,service_quality,14493,1
C0011436,2026-03-04,involuntary,deceased,63870,0
C0013046,2026-03-18,voluntary,price_too_high,99082,1
C0003068,2026-02-27,voluntary,competitor_fiber,70968,1
C0026088,2026-01-23,non_payment,collections_writeoff,70169,0
C0027066,2026-03-02,non_payment,collections_writeoff,49756,0
C0020756,2026-03-17,non_payment,collections_writeoff,72904,0
C0018670,2026-03-12,voluntary,price_too_high,69363,1
C0023773,2026-02-14,voluntary,competitor_fiber,33823,0
C0012698,2026-02-14,non_payment,collections_writeoff,92374,1
C0044128,2026-01-21,non_payment,collections_writeoff,24944,0
C0023157,2026-02-03,voluntary,competitor_fiber,44145,0
C0019258,2026-03-30,voluntary,competitor_fiber,34200,1
C0034468,2026-01-12,non_payment,collections_writeoff,71094,0
C0004983,2026-02-06,non_payment,collections_writeoff,92391,1
C0037036,2026-01-04,non_payment,collections_writeoff,25352,0
C0006320,2026-02-19,voluntary,price_too_high,90971,1
C0015531,2026-01-07,involuntary,fraud,77889,1
C0000732,2026-01-21,voluntary,price_too_high,96434,0
C0020925,2026-03-15,voluntary,competitor_fiber,30476,1
C0004386,2026-01-28,non_payment,collections_writeoff,98559,1
C0022143,2026-01-29,non_payment,collections_writeoff,44918,0
C0009377,2026-03-24,voluntary,competitor_fiber,21747,1
C0011950,2026-01-29,voluntary,competitor_fiber,70317,0
C0048747,2026-03-28,non_payment,collections_writeoff,99179,0
C0015233,2026-01-27,voluntary,price_too_high,48002,0
C0036602,2026-02-04,non_payment,collections_writeoff,13234,0
C0046175,2026-03-25,non_payment,collections_writeoff,96952,0
C0020891,2026-02-22,non_payment,collections_writeoff,44535,1
C0040758,2026-03-07,involuntary,deceased,21551,0
C0021020,2026-01-03,non_payment,collections_writeoff,49849,0
C0015717,2026-03-29,voluntary,competitor_fiber,63905,1
C0011070,2026-01-02,non_payment,collections_writeoff,55443,0
C0011462,2026-03-02,non_payment,collections_writeoff,26270,0
C0049584,2026-01-17,voluntary,service_quality,77889,1
C0035593,2026-03-24,voluntary,service_quality,65704,0
C0007934,2026-01-23,non_payment,collections_writeoff,21747,1
C0046909,2026-03-18,involuntary,terms_violation,21747,1
C0019353,2026-01-02,non_payment,collections_writeoff,39460,0
C0014082,2026-01-29,voluntary,service_quality,44939,1
C0024828,2026-02-02,relocation,moved_out_of_footprint,40418,0
C0038187,2026-03-19,involuntary,fraud,64745,0
C0036027,2026-02-09,voluntary,price_too_high,95846,0
C0024976,2026-03-24,involuntary,deceased,95846,0
C0005067,2026-02-05,voluntary,service_quality,33314,0
C0036664,2026-02-24,non_payment,collections_writeoff,28094,1
C0031937,2026-02-18,non_payment,collections_writeoff,64760,0
C0015991,2026-02-14,non_payment,collections_writeoff,17727,1
C0002581,2026-02-28,non_payment,collections_writeoff,44918,0
C0048184,2026-02-02,non_payment,collections_writeoff,69374,0
C0012774,2026-01-28,non_payment,collections_writeoff,34725,1
C0045074,2026-03-01,non_payment,collections_writeoff,23394,0
C0048041,2026-02-08,involuntary,deceased,17727,1
C0038136,2026-03-28,voluntary,price_too_high,71228,0
C0043202,2026-03-08,voluntary,price_too_high,50859,1
C0001585,2026-03-21,non_payment,collections_writeoff,36970,0
C0016052,2026-02-20,voluntary,service_quality,92139,1
C0014800,2026-03-16,non_payment,collections_writeoff,13234,0
C0031815,2026-01-14,non_payment,collections_writeoff,72904,0
C0030983,2026-01-01,non_payment,collections_writeoff,23394,0
C0005531,2026-03-07,non_payment,collections_writeoff,31609,0
C0017190,2026-03-26,voluntary,moved_to_competitor_5g,80959,0
C0049815,2026-02-17,non_payment,collections_writeoff,28094,1
C0025838,2026-03-13,non_payment,collections_writeoff,38864,0
C0025747,2026-03-24,voluntary,competitor_fiber,50550,0
C0033674,2026-03-18,voluntary,moved_to_competitor_5g,20366,1
C0031281,2026-03-19,non_payment,collections_writeoff,21864,1
C0023756,2026-02-06,voluntary,competitor_fiber,53486,0
C0042817,2026-02-08,voluntary,moved_to_competitor_5g,23394,0
C0016905,2026-03-29,non_payment,collections_writeoff,67946,1
C0031697,2026-01-14,non_payment,collections_writeoff,61397,1
C0010906,2026-03-03,voluntary,service_quality,12914,1
C0013543,2026-01-09,voluntary,service_quality,96952,0
C0033495,2026-02-13,voluntary,competitor_fiber,96473,1
C0015041,2026-02-05,non_payment,collections_writeoff,58915,1
C0018802,2026-03-23,voluntary,price_too_high,29795,0
C0022386,2026-02-11,relocation,moved_out_of_footprint,24944,0
C0006401,2026-02-05,non_payment,collections_writeoff,65704,0
C0044588,2026-02-03,non_payment,collections_writeoff,24665,1
C0005342,2026-03-25,involuntary,terms_violation,14644,0
C0012233,2026-03-25,voluntary,moved_to_competitor_5g,22726,1
C0012983,2026-02-08,voluntary,service_quality,70317,0
C0029127,2026-01-25,non_payment,collections_writeoff,63651,0
C0026171,2026-01-20,non_payment,collections_writeoff,37608,1
C0043960,2026-03-08,non_payment,collections_writeoff,36872,1
C0025402,2026-01-31,non_payment,collections_writeoff,58915,1
C0005978,2026-01-08,non_payment,collections_writeoff,21797,0
C0027436,2026-03-18,involuntary,terms_violation,50623,0
C0003880,2026-02-21,voluntary,competitor_fiber,96473,1
C0039484,2026-03-26,non_payment,collections_writeoff,11967,0
C0042109,2026-02-10,non_payment,collections_writeoff,81021,0
C0027554,2026-03-29,non_payment,collections_writeoff,96952,0
C0002433,2026-01-18,non_payment,collections_writeoff,36970,0
C0013695,2026-01-04,voluntary,service_quality,92391,1
C0033219,2026-03-25,non_payment,collections_writeoff,49226,0
C0036828,2026-03-05,non_payment,collections_writeoff,25464,1
C0033745,2026-02-07,involuntary,terms_violation,39367,1
C0027680,2026-02-03,voluntary,service_quality,58915,1
C0002497,2026-02-23,voluntary,moved_to_competitor_5g,11957,0
C0016077,2026-02-21,non_payment,collections_writeoff,67946,1
C0036631,2026-02-19,voluntary,competitor_fiber,85422,0
C0007801,2026-01-05,involuntary,deceased,14892,1
C0008376,2026-03-16,voluntary,competitor_fiber,53384,1
C0000765,2026-03-15,non_payment,collections_writeoff,19147,0
C0021864,2026-01-25,non_payment,collections_writeoff,59214,1
C0002965,2026-02-13,voluntary,moved_to_competitor_5g,75244,0
C0022328,2026-01-29,voluntary,competitor_fiber,81963,0
C0011333,2026-03-29,non_payment,collections_writeoff,69330,0
C0048543,2026-03-10,voluntary,moved_to_competitor_5g,66347,0
C0016362,2026-03-23,non_payment,collections_writeoff,53616,0
C0035779,2026-03-02,non_payment,collections_writeoff,58060,1
C0010984,2026-03-27,non_payment,collections_writeoff,50550,0
C0045883,2026-02-15,involuntary,deceased,99577,0
C0033273,2026-03-06,voluntary,competitor_fiber,82345,0
C0047429,2026-02-08,involuntary,fraud,76290,0
C0038638,2026-01-22,relocation,moved_out_of_footprint,46830,0
C0005492,2026-03-26,voluntary,price_too_high,36872,1
C0046730,2026-03-13,non_payment,collections_writeoff,23394,0
C0003099,2026-01-24,non_payment,collections_writeoff,82345,0
C0029991,2026-02-07,non_payment,collections_writeoff,50623,0
C0038867,2026-01-13,involuntary,terms_violation,32768,1
C0001843,2026-03-02,non_payment,collections_writeoff,22726,1
C0026350,2026-01-17,voluntary,competitor_fiber,58060,1
C0046558,2026-02-03,non_payment,collections_writeoff,96434,0
C0011582,2026-03-13,involuntary,deceased,71061,1
C0004566,2026-01-24,non_payment,collections_writeoff,27636,1
C0043397,2026-03-29,non_payment,collections_writeoff,11739,0
C0007423,2026-02-12,non_payment,collections_writeoff,21864,1
C0036466,2026-03-25,non_payment,collections_writeoff,64745,0
C0009397,2026-01-12,voluntary,service_quality,33562,0
C0013935,2026-01-29,non_payment,collections_writeoff,80959,0
C0002099,2026-02-15,non_payment,collections_writeoff,64760,0
C0029641,2026-01-29,non_payment,collections_writeoff,16607,0
C0041581,2026-02-09,voluntary,service_quality,94681,1
C0026532,2026-02-23,voluntary,price_too_high,34200,1
C0032070,2026-02-12,non_payment,collections_writeoff,21551,0
C0011454,2026-02-17,non_payment,collections_writeoff,64745,0
C0049631,2026-02-03,involuntary,terms_violation,12914,1
C0025541,2026-03-16,non_payment,collections_writeoff,70968,1
C0017305,2026-02-07,voluntary,moved_to_competitor_5g,99820,1
C0043557,2026-03-01,non_payment,collections_writeoff,17727,1
C0025829,2026-01-16,voluntary,competitor_fiber,99082,1
C0043507,2026-03-02,voluntary,service_quality,54807,1
C0031785,2026-01-07,voluntary,price_too_high,22457,1
C0031109,2026-03-23,voluntary,moved_to_competitor_5g,14644,0
C0047105,2026-03-16,voluntary,price_too_high,96952,0
C0022882,2026-03-16,voluntary,service_quality,59197,1
C0004834,2026-03-21,non_payment,collections_writeoff,44517,0
C0043676,2026-01-10,voluntary,competitor_fiber,24665,1
C0049297,2026-03-02,voluntary,competitor_fiber,69363,1
C0013556,2026-01-25,relocation,moved_out_of_footprint,72611,1
C0025611,2026-03-06,non_payment,collections_writeoff,58060,1
C0001793,2026-01-16,voluntary,competitor_fiber,99820,1
C0044142,2026-03-29,voluntary,competitor_fiber,85846,1
C0035253,2026-02-18,relocation,moved_out_of_footprint,95590,0
C0012789,2026-03-09,involuntary,terms_violation,33693,1
C0041282,2026-02-08,voluntary,moved_to_competitor_5g,25464,1
C0024219,2026-02-22,involuntary,fraud,44918,0
C0013314,2026-01-07,involuntary,terms_violation,24086,0
C0041174,2026-01-20,non_payment,collections_writeoff,54807,1
C0036552,2026-01-18,voluntary,competitor_fiber,99820,1
C0019330,2026-01-26,voluntary,moved_to_competitor_5g,73118,0
C0007861,2026-02-13,voluntary,price_too_high,78102,0
C0027906,2026-02-22,non_payment,collections_writeoff,58648,0
C0006289,2026-03-14,non_payment,collections_writeoff,80363,1
C0049581,2026-02-28,non_payment,collections_writeoff,18342,0
C0005446,2026-01-19,non_payment,collections_writeoff,39262,0
C0010157,2026-02-10,non_payment,collections_writeoff,99820,1
C0047949,2026-01-24,voluntary,service_quality,10348,1
C0005182,2026-01-11,voluntary,competitor_fiber,16607,0
C0037529,2026-03-04,non_payment,collections_writeoff,46443,0
C0041492,2026-02-12,voluntary,price_too_high,90631,1
C0046972,2026-03-22,non_payment,collections_writeoff,99082,1
C0018087,2026-01-23,non_payment,collections_writeoff,76290,0
C0006119,2026-02-10,non_payment,collections_writeoff,94681,1
C0006062,2026-03-23,voluntary,competitor_fiber,21437,1
C0003053,2026-01-08,voluntary,moved_to_competitor_5g,30476,1
C0014067,2026-01-01,non_payment,collections_writeoff,70317,0
C0005004,2026-02-27,voluntary,competitor_fiber,59214,1
C0009133,2026-02-05,voluntary,moved_to_competitor_5g,23394,0
C0014666,2026-01-27,non_payment,collections_writeoff,70548,0
C0041583,2026-01-22,involuntary,deceased,36872,1
C0023856,2026-03-15,non_payment,collections_writeoff,44939,1
C0044987,2026-01-21,non_payment,collections_writeoff,23801,0
C0003344,2026-03-04,non_payment,collections_writeoff,23944,1
C0015051,2026-01-12,non_payment,collections_writeoff,31609,0
C0044526,2026-01-17,non_payment,collections_writeoff,17727,1
C0016104,2026-03-20,voluntary,competitor_fiber,22457,1
C0047372,2026-02-25,non_payment,collections_writeoff,34955,1
C0015405,2026-03-23,voluntary,competitor_fiber,38022,1
C0016320,2026-02-24,voluntary,price_too_high,30476,1
C0007501,2026-02-21,non_payment,collections_writeoff,84185,0
C0033837,2026-02-24,involuntary,terms_violation,30476,1
C0045605,2026-03-03,non_payment,collections_writeoff,30476,1
C0027857,2026-02-19,voluntary,service_quality,59214,1
C0032250,2026-01-01,non_payment,collections_writeoff,71413,0
C0014626,2026-01-05,voluntary,service_quality,70968,1
C0046647,2026-03-10,non_payment,collections_writeoff,74521,0
C0031222,2026-01-26,voluntary,competitor_fiber,94681,1
C0039176,2026-02-17,non_payment,collections_writeoff,14493,1
C0003985,2026-01-02,voluntary,competitor_fiber,23944,1
