customer_id,call_date,queue,handle_time_min,is_repeat_7d
C0022323,2026-01-21,Billing,11.0,0
C0042236,2026-02-13,Billing,5.1,0
C0000706,2025-10-27,Technical_Support,16.8,0
C0035893,2026-03-22,Retention,7.8,0
C0022811,2025-11-29,Mobile_Support,15.6,0
C0014941,2026-01-06,Billing,7.2,0
C0034972,2025-12-25,Billing,1.9,1
C0042311,2026-03-26,Billing,1.0,1
C0028063,2025-12-05,General_Inquiry,7.9,0
C0046530,2025-11-01,Retention,22.5,0
C0024513,2025-11-27,Technical_Support,9.6,1
C0022502,2026-02-10,Technical_Support,15.5,0
C0036462,2025-12-23,Billing,10.5,1
C0025951,2025-11-11,Retention,10.4,1
C0036085,2025-12-13,Retention,17.4,0
C0017321,2025-11-13,General_Inquiry,6.4,0
C0042951,2026-03-11,General_Inquiry,9.1,0
C0001005,2026-01-03,Billing,3.0,1
C0015197,2025-11-04,Retention,13.1,1
C0036899,2026-03-19,Technical_Support,8.0,0
C0007525,2026-01-17,Technical_Support,16.8,1
C0017094,2026-02-23,Billing,6.4,1
C0031016,2026-01-06,Sales,7.6,1
C0030497,2026-01-26,Billing,5.4,1
C0006690,2026-01-18,Technical_Support,17.6,0
C0003903,2026-03-21,General_Inquiry,5.3,1
C0034064,2025-12-29,General_Inquiry,8.3,0
C0020914,2025-10-13,Billing,4.9,0
C0022182,2026-01-23,General_Inquiry,4.9,0
C0041551,2026-03-22,Technical_Support,17.8,1
C0002101,2025-10-15,General_Inquiry,4.5,1
C0016546,2025-10-12,Technical_Support,17.8,1
C0046916,2025-10-31,General_Inquiry,6.9,1
C0020869,2026-03-25,Technical_Support,5.7,0
C0027180,2025-11-06,Mobile_Support,17.2,1
C0011353,2026-03-31,Technical_Support,15.4,0
C0001454,2026-03-25,Sales,8.9,0
C0030754,2026-01-01,General_Inquiry,6.9,0
C0012877,2025-11-07,Billing,8.9,0
C0032854,2026-02-17,Billing,7.5,0
C0047904,2026-03-31,Technical_Support,23.8,0
C0040999,2026-02-24,Technical_Support,15.4,0
C0020141,2025-12-31,Technical_Support,6.2,1
C0004812,2025-10-29,Billing,2.4,1
C0036507,2026-03-30,Technical_Support,15.2,1
C0006262,2026-03-13,Billing,6.5,1
C0010259,2026-01-06,Sales,14.4,0
C0046086,2026-03-23,Billing,8.4,0
C0046774,2025-10-24,Billing,4.9,1
C0013396,2026-01-04,Technical_Support,11.1,0
C0013494,2026-01-06,Technical_Support,20.8,1
C0007938,2025-11-27,Sales,6.5,0
C0042641,2026-02-27,Billing,6.9,0
C0019886,2026-03-09,Billing,5.3,1
C0007524,2026-03-13,Sales,8.7,0
C0038811,2026-03-26,Sales,6.0,1
C0009316,2026-02-14,Technical_Support,11.2,1
C0037320,2026-01-07,Billing,5.9,0
C0029631,2025-12-13,Sales,11.3,1
C0029586,2025-10-23,Technical_Support,19.1,0
C0041385,2026-01-29,Technical_Support,13.5,0
C0021032,2025-11-20,Billing,11.9,0
C0018549,2026-02-05,Technical_Support,10.5,0
C0009601,2026-03-27,Mobile_Support,6.7,1
C0015530,2026-01-03,Retention,21.1,0
C0032226,2026-02-26,Technical_Support,22.2,0
C0030780,2026-02-28,Sales,9.3,0
C0001251,2026-02-22,Sales,5.5,1
C0014138,2025-12-22,Technical_Support,2.8,1
C0024481,2025-10-31,Billing,13.4,0
C0039689,2026-03-25,Technical_Support,9.0,1
C0046821,2026-01-23,General_Inquiry,6.2,1
C0044689,2025-11-29,Technical_Support,7.5,0
C0028478,2026-03-25,Mobile_Support,16.3,0
C0007114,2025-11-10,Mobile_Support,15.1,1
C0022328,2025-11-17,Sales,12.9,0
C0001936,2026-03-06,Mobile_Support,2.2,0
C0011300,2025-11-23,Retention,11.4,1
C0000572,2026-03-13,Retention,25.1,0
C0029884,2025-12-12,Billing,11.3,0
C0019772,2025-11-07,Billing,10.5,1
C0008383,2025-11-20,Billing,6.5,0
C0041585,2026-03-23,Mobile_Support,7.4,0
C0041827,2025-11-06,Technical_Support,4.7,0
C0017334,2026-02-18,Billing,7.6,0
C0043273,2025-11-03,General_Inquiry,7.2,1
C0029352,2025-12-31,Technical_Support,11.5,0
C0021199,2026-03-09,Technical_Support,10.2,0
C0037989,2026-03-01,Technical_Support,12.0,1
C0047250,2025-11-18,Billing,5.6,0
C0049786,2025-10-07,General_Inquiry,6.1,0
C0005822,2025-10-16,Technical_Support,14.8,1
C0014932,2026-02-10,Technical_Support,9.4,0
C0025698,2025-11-06,General_Inquiry,7.1,0
C0002597,2026-03-28,Billing,5.3,0
C0020070,2025-12-29,Sales,3.0,0
C0015863,2026-03-06,Billing,7.3,0
C0041809,2025-10-23,Billing,16.1,0
C0029680,2026-03-11,Retention,35.2,0
C0009978,2025-12-17,Technical_Support,11.7,1
C0018954,2025-12-30,Billing,11.4,0
C0027146,2026-03-13,Sales,9.3,0
C0020141,2025-11-13,Retention,22.4,1
C0041404,2026-02-27,Billing,12.7,0
C0013807,2025-10-29,Billing,8.2,0
C0034271,2026-02-05,Technical_Support,23.5,1
C0040361,2025-11-05,Billing,11.6,0
C0025982,2026-01-27,General_Inquiry,5.8,1
C0015957,2025-10-09,Technical_Support,16.4,1
C0037352,2026-03-19,Technical_Support,2.5,1
C0039235,2026-02-02,Billing,13.5,1
C0021945,2025-12-06,Technical_Support,6.7,0
C0001847,2025-11-15,Billing,5.7,0
C0006464,2025-11-09,Sales,4.6,0
C0032748,2026-01-22,Mobile_Support,19.7,1
C0028681,2025-11-09,Sales,10.7,1
C0020768,2026-01-14,Mobile_Support,10.3,1
C0006791,2025-11-24,General_Inquiry,4.5,1
C0024535,2025-11-20,Billing,4.7,0
C0039034,2025-11-18,Billing,3.7,0
C0023394,2025-10-02,General_Inquiry,7.3,1
C0044691,2026-02-18,Retention,20.4,0
C0014323,2025-10-04,Technical_Support,8.5,1
C0013479,2026-01-29,Billing,7.8,1
C0027410,2025-10-16,Technical_Support,13.9,1
C0043676,2025-12-30,Billing,12.8,0
C0014824,2026-03-02,Mobile_Support,14.1,1
C0043924,2026-02-13,Technical_Support,11.7,0
C0012226,2025-12-09,Mobile_Support,18.4,0
C0024073,2026-01-02,Technical_Support,20.5,0
C0005895,2026-01-27,Mobile_Support,10.6,0
C0033119,2026-01-23,Technical_Support,13.8,0
C0031310,2025-12-29,Sales,7.2,0
C0001976,2026-03-27,Billing,3.9,0
C0031126,2026-02-08,General_Inquiry,6.2,1
C0042102,2025-11-22,Technical_Support,25.7,1
C0025781,2025-12-25,Technical_Support,15.7,0
C0002405,2025-10-30,General_Inquiry,3.8,1
C0029224,2026-01-06,Technical_Support,8.0,0
C0040759,2026-03-04,General_Inquiry,5.6,0
C0015873,2026-03-01,Technical_Support,18.1,1
C0039389,2026-03-03,Retention,16.4,0
C0018371,2025-10-08,Billing,7.3,0
C0003501,2026-01-27,Billing,9.6,1
C0030780,2025-10-17,Billing,11.0,1
C0042621,2026-02-26,Billing,1.0,1
C0017791,2025-12-05,General_Inquiry,2.7,0
C0032651,2026-01-29,Billing,13.4,0
C0011858,2026-02-26,General_Inquiry,6.4,1
C0035709,2026-03-31,Billing,6.6,1
C0015202,2026-01-18,Mobile_Support,9.6,1
C0043846,2025-12-08,Sales,8.2,0
C0040377,2026-01-08,Mobile_Support,9.3,0
C0030552,2025-11-02,Retention,9.2,0
C0033825,2025-12-18,Mobile_Support,10.3,0
C0024962,2025-12-25,Retention,15.4,0
C0046998,2026-03-24,Billing,1.1,0
C0006537,2025-12-18,General_Inquiry,5.8,1
C0002643,2025-10-26,Retention,21.0,0
C0002121,2025-10-08,Technical_Support,12.6,0
C0035448,2025-12-03,Technical_Support,18.7,1
C0048914,2025-12-01,Billing,9.7,1
C0031144,2025-10-22,Sales,11.9,0
C0002771,2026-01-31,Billing,10.5,0
C0030725,2026-03-02,Retention,20.4,0
C0021942,2025-12-20,Billing,11.4,0
C0021257,2025-11-23,Mobile_Support,12.0,1
C0001539,2025-10-29,Sales,5.4,1
C0006653,2025-12-25,Mobile_Support,19.8,0
C0038853,2025-11-21,Retention,7.1,0
C0031040,2026-02-25,Sales,15.0,0
C0001842,2025-10-30,Sales,9.8,0
C0031443,2025-12-06,Billing,11.0,0
C0042755,2026-03-20,Billing,4.9,0
C0045421,2026-02-06,Technical_Support,13.8,0
C0021270,2025-12-26,General_Inquiry,5.4,0
C0037146,2026-01-23,Billing,8.3,1
C0002619,2025-12-07,General_Inquiry,1.9,0
C0009894,2025-11-03,Technical_Support,15.6,0
C0030135,2026-03-05,Technical_Support,12.1,0
C0049911,2025-11-02,Retention,9.6,1
C0006849,2026-01-09,Sales,7.8,0
C0046396,2026-01-25,Retention,15.7,1
C0015644,2026-01-22,General_Inquiry,2.5,0
C0017710,2026-03-26,Technical_Support,20.3,0
C0037504,2026-03-25,General_Inquiry,1.0,0
C0005579,2026-02-21,General_Inquiry,6.1,0
C0048557,2026-03-11,Technical_Support,3.7,1
C0036600,2026-03-18,General_Inquiry,6.8,1
C0043309,2026-02-20,Technical_Support,6.5,1
C0027269,2025-10-27,General_Inquiry,8.7,1
C0035346,2026-02-05,Billing,9.8,1
C0022800,2025-11-06,General_Inquiry,3.7,1
C0012062,2026-03-13,Retention,15.4,1
C0035092,2025-12-31,Technical_Support,14.5,0
C0019820,2026-01-18,Technical_Support,12.5,1
C0008408,2026-03-23,Billing,2.6,0
C0036206,2026-02-26,Technical_Support,9.5,0
C0047659,2026-03-19,Sales,4.5,0
C0001580,2026-02-23,Billing,11.3,0
C0021053,2025-11-18,Billing,7.9,0
C0027535,2025-12-02,Retention,14.1,0
C0001647,2026-01-02,Billing,10.7,0
C0036175,2025-10-08,Retention,24.6,0
C0002502,2025-11-21,Sales,12.4,0
C0013423,2026-02-14,Sales,11.3,0
C0033430,2026-02-13,Sales,12.3,1
C0028474,2026-01-30,General_Inquiry,8.8,0
C0033346,2025-11-27,General_Inquiry,7.6,1
C0002172,2026-03-01,Billing,12.2,0
C0043926,2026-01-31,Billing,8.2,0
C0046141,2025-11-07,Billing,14.6,0
C0041082,2025-12-28,Billing,4.2,0
C0004930,2026-01-06,Billing,2.8,0
C0023350,2025-11-07,Retention,26.8,1
C0016527,2026-02-26,Sales,10.2,0
C0019368,2025-10-24,Technical_Support,5.7,1
C0019880,2025-10-29,Mobile_Support,14.5,0
C0009068,2026-03-10,General_Inquiry,1.0,1
C0008862,2025-12-02,Technical_Support,8.1,1
C0042641,2026-03-30,Technical_Support,8.8,1
C0015624,2025-11-03,General_Inquiry,7.4,1
C0032721,2025-10-12,General_Inquiry,8.3,1
C0046619,2026-01-12,Technical_Support,17.9,0
C0030851,2025-10-27,Technical_Support,19.2,0
C0034474,2026-03-24,General_Inquiry,10.7,1
C0048864,2026-02-20,Billing,9.5,0
C0043855,2025-10-11,Billing,11.1,0
C0027379,2025-11-28,Sales,8.7,0
C0009457,2025-10-29,Technical_Support,19.9,0
C0040310,2026-02-21,Billing,6.6,0
C0047392,2026-02-22,General_Inquiry,5.9,0
C0036448,2026-01-08,Retention,12.2,1
C0040778,2025-11-05,Billing,4.5,0
C0024933,2025-12-12,Billing,8.2,0
C0013285,2025-12-05,Billing,10.2,0
C0037458,2026-01-17,Billing,5.2,0
C0018276,2026-01-18,General_Inquiry,7.9,0
C0005224,2025-12-05,Technical_Support,17.7,0
C0009219,2026-03-09,Technical_Support,15.5,1
C0002619,2026-02-03,Billing,11.1,0
C0038137,2025-10-22,General_Inquiry,5.7,0
C0028659,2026-01-14,Billing,7.8,1
C0002473,2025-10-17,Technical_Support,17.9,1
C0020622,2025-12-08,Technical_Support,16.0,0
C0031949,2025-11-28,Billing,15.6,0
C0004830,2026-03-08,Sales,1.4,0
C0019050,2025-12-14,General_Inquiry,7.9,0
C0030377,2026-03-21,General_Inquiry,8.6,1
C0042920,2025-12-04,Technical_Support,7.9,1
C0031040,2026-03-19,General_Inquiry,10.2,0
C0004522,2025-11-27,Technical_Support,1.0,1
C0020979,2026-02-18,Technical_Support,11.4,0
C0003465,2025-10-16,Technical_Support,18.9,0
C0022070,2025-10-28,Billing,8.8,0
C0002165,2026-01-12,Retention,19.0,0
C0003825,2025-12-29,General_Inquiry,6.7,0
C0036709,2026-03-02,Sales,2.5,0
C0015831,2026-01-08,Technical_Support,13.6,0
C0041316,2026-03-31,Billing,12.1,0
C0030109,2025-12-17,Mobile_Support,13.4,1
C0030903,2025-11-15,Sales,9.8,0
C0035448,2026-01-05,Retention,11.2,1
C0046091,2026-01-21,Billing,8.0,0
C0032508,2026-02-25,Billing,10.0,0
C0037787,2025-10-27,Retention,25.8,0
C0045251,2025-10-31,Billing,8.4,0
C0047961,2025-11-30,General_Inquiry,5.2,1
C0003551,2026-01-25,Retention,1.0,0
C0049808,2025-10-23,Sales,11.5,0
C0012041,2026-01-23,Billing,1.2,0
C0027352,2026-02-03,Technical_Support,22.5,1
C0008562,2025-10-08,General_Inquiry,5.8,0
C0016666,2026-01-08,Mobile_Support,11.3,0
C0009374,2025-11-29,Retention,19.1,0
C0031612,2025-12-03,Billing,7.1,1
C0028948,2025-12-30,Billing,3.5,1
C0010389,2026-03-28,Sales,9.2,1
C0002684,2025-10-27,Technical_Support,10.2,1
C0049111,2026-01-06,General_Inquiry,9.3,0
C0041244,2025-12-30,Billing,9.4,0
C0036929,2026-03-30,Technical_Support,15.9,1
C0026748,2026-02-07,Technical_Support,17.5,0
C0016364,2026-02-03,Sales,10.9,0
C0022813,2025-12-10,Technical_Support,13.3,0
C0025584,2026-03-31,Technical_Support,1.0,0
C0000453,2026-03-27,Billing,4.0,1
C0000325,2025-11-02,General_Inquiry,6.3,1
C0049889,2025-10-18,Mobile_Support,8.3,1
C0035342,2025-10-15,Billing,4.6,1
C0016914,2025-11-02,Billing,9.9,0
C0042378,2025-12-31,General_Inquiry,7.0,1
C0009958,2026-01-05,Retention,17.2,0
C0027122,2026-02-01,General_Inquiry,9.3,1
C0017139,2026-03-24,Mobile_Support,14.7,1
C0032088,2025-11-30,Billing,14.3,0
C0015262,2025-10-08,General_Inquiry,9.8,1
C0042746,2026-02-14,Technical_Support,23.8,1
C0016434,2026-01-03,General_Inquiry,6.3,0
C0045082,2026-01-23,Billing,6.1,0
C0000858,2026-01-17,Technical_Support,9.4,1
C0028860,2025-12-26,Mobile_Support,5.2,0
C0019476,2025-10-02,Sales,7.4,0
C0014578,2025-11-10,Billing,7.4,1
C0036043,2025-12-14,Billing,9.5,0
C0001447,2026-03-03,Sales,13.2,1
C0031612,2025-11-19,Sales,2.5,0
C0009584,2025-10-01,Billing,1.0,1
C0025393,2025-10-16,Retention,20.5,1
C0049516,2025-12-03,Retention,26.1,1
C0008840,2026-02-23,Retention,11.4,0
C0011666,2025-12-23,Billing,7.7,0
C0041090,2026-02-06,Technical_Support,14.4,0
C0014355,2025-11-09,Technical_Support,15.3,1
C0007700,2025-10-11,Technical_Support,14.9,0
C0041409,2025-11-06,Sales,11.9,0
C0033461,2026-03-19,General_Inquiry,3.8,0
C0020138,2026-01-31,Technical_Support,14.0,1
C0026189,2025-10-29,Billing,12.7,0
C0009619,2025-12-04,Retention,12.6,0
C0039078,2026-03-02,Technical_Support,16.0,0
C0020749,2025-10-18,Technical_Support,13.4,0
C0000007,2026-02-12,General_Inquiry,7.7,0
C0030622,2025-10-21,Billing,5.0,0
C0047903,2026-01-19,Technical_Support,4.5,1
C0042019,2026-02-21,Sales,3.9,1
C0042559,2026-02-06,Mobile_Support,16.0,0
C0023038,2025-10-27,Sales,8.6,0
C0006826,2025-12-05,Technical_Support,15.1,0
C0024416,2025-11-18,Retention,14.6,0
C0013728,2026-03-18,Sales,10.5,0
C0019474,2025-10-21,Technical_Support,20.1,1
C0045661,2026-02-02,Mobile_Support,14.7,1
C0041028,2025-10-22,Sales,12.3,0
C0031688,2026-02-16,Technical_Support,14.6,0
C0037024,2026-01-22,Billing,10.8,0
C0021052,2026-03-25,General_Inquiry,12.4,1
C0004684,2025-11-12,Retention,11.8,0
C0026118,2026-03-01,Technical_Support,22.8,1
C0023886,2025-10-01,Technical_Support,7.8,0
C0015750,2025-12-10,Technical_Support,11.8,1
C0029160,2026-03-09,Mobile_Support,6.4,0
C0037767,2025-12-24,Billing,12.0,1
C0029810,2026-03-25,Retention,18.4,0
C0045500,2025-11-13,Retention,17.0,0
C0014824,2026-01-19,Sales,7.0,0
C0042447,2025-10-07,Sales,12.0,0
C0048380,2025-12-20,Billing,7.6,0
C0033531,2025-10-22,Retention,19.5,1
C0039514,2026-01-07,Billing,4.5,0
C0009164,2026-03-30,Billing,4.2,0
C0013614,2026-02-12,Technical_Support,20.4,0
C0049564,2026-03-15,Billing,7.8,1
C0025353,2026-01-31,Billing,9.5,0
C0020650,2025-10-19,Billing,6.9,1
C0001338,2026-01-29,Technical_Support,14.4,1
C0033893,2025-11-15,Billing,9.6,0
C0036163,2025-12-31,Technical_Support,19.3,0
C0013472,2026-01-12,Retention,11.3,1
C0035566,2025-11-24,Billing,7.7,0
C0026032,2025-12-23,Retention,11.9,0
C0004230,2026-02-13,Mobile_Support,4.4,0
C0047455,2026-02-13,General_Inquiry,10.9,0
C0008845,2026-03-25,Retention,20.8,1
C0016818,2026-01-09,Retention,19.9,1
C0002822,2026-03-18,Retention,12.6,0
C0012106,2025-12-15,Sales,13.3,0
C0008591,2025-11-18,Sales,9.1,0
C0016296,2025-11-12,Technical_Support,21.7,0
C0025882,2026-03-17,Billing,6.7,0
C0032921,2026-01-16,General_Inquiry,3.3,1
C0009288,2026-02-11,Technical_Support,7.2,0
C0007022,2026-03-29,Billing,14.4,0
C0012018,2026-02-18,Billing,15.2,1
C0049437,2026-03-05,Retention,35.4,1
C0032651,2025-10-29,Billing,11.0,0
C0003103,2026-03-14,General_Inquiry,3.9,1
C0032100,2026-03-21,Retention,20.6,1
C0008070,2025-10-13,Technical_Support,21.2,1
C0022571,2025-11-13,Billing,3.3,1
C0025600,2026-03-03,Technical_Support,14.5,1
C0026393,2026-02-12,Billing,6.8,0
C0032100,2025-12-10,Technical_Support,10.7,0
C0036479,2025-10-02,General_Inquiry,2.9,0
C0013325,2026-01-01,Billing,5.1,0
C0043157,2025-10-02,Mobile_Support,12.8,1
C0044076,2025-10-22,Billing,6.3,0
C0037523,2025-11-18,Sales,12.4,0
C0016779,2026-03-28,General_Inquiry,3.9,1
C0027908,2026-01-29,Mobile_Support,16.8,0
C0020247,2026-01-09,Billing,11.7,0
C0015709,2026-02-18,Technical_Support,12.4,1
C0045326,2026-01-15,Sales,2.5,0
C0033437,2025-12-25,Billing,6.8,1
C0012484,2026-02-16,Billing,8.5,0
C0017523,2025-10-11,Sales,14.2,0
C0043658,2025-11-29,Retention,15.0,0
C0040447,2025-12-02,Sales,10.9,1
C0026358,2025-10-24,Billing,6.3,0
C0018296,2025-12-05,Billing,8.1,0
C0026370,2025-10-27,Mobile_Support,8.7,1
C0021519,2026-01-13,Billing,6.5,0
C0007836,2026-02-04,Billing,4.2,1
C0018430,2026-01-11,Technical_Support,12.7,0
C0048454,2026-02-04,Billing,1.0,0
C0001612,2025-12-15,Retention,11.3,0
C0035593,2026-01-23,Technical_Support,17.6,1
C0038213,2025-10-22,Billing,12.6,0
C0040187,2026-02-11,Retention,20.2,0
C0039747,2025-12-25,Billing,6.4,0
C0008534,2026-01-29,General_Inquiry,7.6,0
C0023963,2025-12-10,Sales,12.3,1
C0009753,2026-01-16,Billing,9.5,0
C0018693,2026-03-03,Billing,11.1,0
C0027249,2025-10-31,Technical_Support,10.3,0
C0023951,2025-12-03,Sales,12.1,0
C0030017,2026-01-19,Sales,10.3,0
C0046436,2025-10-10,Technical_Support,12.1,1
C0004941,2025-12-01,General_Inquiry,10.0,1
C0029485,2026-01-27,Billing,6.7,0
C0007921,2026-03-05,General_Inquiry,11.3,0
C0016148,2025-11-14,Billing,7.9,1
C0047497,2026-03-14,Technical_Support,13.6,1
C0011592,2025-10-22,Billing,8.3,1
C0004028,2026-01-19,Retention,34.6,1
C0003644,2025-12-23,Technical_Support,12.5,1
C0024587,2026-01-22,Billing,11.9,0
C0013170,2025-10-14,Billing,11.1,0
C0017990,2025-12-21,Technical_Support,15.9,0
C0045488,2025-10-08,Sales,17.5,0
C0022070,2026-01-15,Technical_Support,17.0,0
C0033436,2025-12-27,Billing,4.1,1
C0004620,2025-11-14,Retention,8.2,1
C0016923,2026-01-26,Technical_Support,16.3,0
C0012975,2025-11-03,Billing,8.9,0
C0047278,2025-11-12,Retention,14.4,1
C0010078,2025-12-17,Billing,9.5,1
C0009773,2025-10-29,Billing,10.6,0
C0045351,2026-03-18,Retention,16.1,1
C0009233,2026-03-23,General_Inquiry,1.0,0
C0014373,2025-11-21,Billing,7.1,0
C0002641,2025-11-27,General_Inquiry,7.9,0
C0047034,2026-02-27,Retention,20.0,0
C0048619,2026-01-28,Mobile_Support,18.4,1
C0049406,2025-11-24,Technical_Support,19.4,1
C0016146,2025-10-28,Mobile_Support,13.4,0
C0018254,2026-03-06,Technical_Support,18.9,1
C0040509,2025-11-05,Billing,9.5,1
C0017354,2025-10-25,Billing,6.2,0
C0040816,2025-10-10,Mobile_Support,13.3,1
C0035454,2026-03-29,Billing,7.3,0
C0044502,2025-10-24,Billing,11.0,1
C0015275,2026-01-29,General_Inquiry,4.1,1
C0049523,2026-01-14,General_Inquiry,8.8,0
C0030961,2026-01-14,General_Inquiry,10.9,1
C0016022,2025-12-02,General_Inquiry,6.7,0
C0005678,2025-10-16,Billing,7.0,0
C0041615,2026-01-26,Mobile_Support,8.8,0
C0007813,2026-01-22,Billing,6.0,0
C0030235,2026-03-12,General_Inquiry,5.1,0
C0042644,2026-03-10,Technical_Support,20.2,1
C0015351,2025-10-16,General_Inquiry,7.0,0
C0032594,2026-01-19,Technical_Support,18.3,1
C0033291,2026-01-07,Mobile_Support,11.2,0
C0006559,2026-01-14,Billing,11.1,0
C0026686,2026-03-09,Billing,10.1,0
C0009781,2026-01-31,Retention,22.3,0
C0008680,2025-10-09,Billing,8.5,0
C0035070,2026-01-01,General_Inquiry,8.0,0
C0005614,2026-02-21,Mobile_Support,2.7,0
C0023254,2026-03-01,Sales,3.8,1
C0036560,2025-10-18,Technical_Support,14.1,0
C0044508,2025-10-30,Technical_Support,15.9,1
C0018688,2026-02-17,Technical_Support,3.0,1
C0001212,2025-12-29,Billing,1.0,0
C0044346,2026-03-11,Retention,19.9,1
C0008537,2026-03-03,Billing,7.1,0
C0045733,2026-03-31,Technical_Support,11.2,1
C0019163,2025-12-04,Technical_Support,19.2,0
C0011635,2026-03-04,General_Inquiry,5.6,0
C0018169,2025-10-13,Retention,15.1,0
C0017605,2026-03-05,Billing,9.6,0
C0009591,2026-02-06,Billing,1.0,0
C0019824,2026-01-05,General_Inquiry,8.5,1
C0026322,2026-03-21,Sales,14.8,0
C0014857,2025-12-02,General_Inquiry,4.8,1
C0021846,2025-12-24,Billing,11.0,0
C0009296,2026-03-27,General_Inquiry,7.4,0
C0021778,2026-03-28,General_Inquiry,5.4,0
C0046654,2025-10-15,Sales,6.7,0
C0006199,2025-12-31,Retention,23.0,0
C0002600,2026-02-09,Retention,5.5,1
C0017576,2025-12-03,Billing,5.6,0
C0043314,2026-01-21,General_Inquiry,4.3,0
C0049727,2026-03-18,Technical_Support,18.5,1
C0039514,2026-02-04,Billing,10.0,0
C0031513,2026-01-30,Sales,7.6,0
C0009044,2025-11-02,General_Inquiry,8.3,1
C0042816,2025-10-31,General_Inquiry,14.6,0
C0048212,2025-12-27,General_Inquiry,5.0,0
C0029931,2026-02-27,Technical_Support,4.6,1
C0037465,2025-11-03,General_Inquiry,8.9,0
C0008049,2026-02-04,Mobile_Support,14.6,0
C0023577,2026-03-20,Billing,7.7,0
C0042493,2026-01-06,Billing,10.4,0
C0049212,2026-01-31,General_Inquiry,10.5,0
C0010624,2026-03-23,General_Inquiry,5.5,1
C0040603,2026-03-08,Mobile_Support,16.2,1
C0047591,2026-02-22,Technical_Support,14.0,1
C0018842,2026-01-02,Technical_Support,12.9,0
C0023859,2026-01-12,General_Inquiry,5.8,0
C0026816,2026-02-23,Retention,22.2,1
C0001355,2026-03-13,Billing,6.0,0
C0009037,2026-02-24,Technical_Support,11.8,0
C0047688,2026-01-04,Technical_Support,7.5,1
C0004210,2026-01-25,Billing,5.1,1
C0031085,2025-10-15,Technical_Support,4.7,1
C0009907,2025-11-12,Mobile_Support,16.5,0
C0042140,2026-03-31,Technical_Support,21.5,1
C0020126,2025-12-19,Sales,7.5,0
C0046654,2026-02-12,Technical_Support,16.2,0
C0005416,2026-03-13,Technical_Support,14.8,0
C0032488,2025-12-28,Retention,22.0,0
C0001793,2025-11-20,General_Inquiry,3.9,0
C0048775,2025-10-15,General_Inquiry,5.2,0
C0006201,2025-10-20,Technical_Support,19.5,1
C0045790,2025-10-30,Billing,2.5,1
C0004535,2026-02-20,Sales,11.0,0
C0043722,2025-10-11,General_Inquiry,7.1,0
C0009670,2025-11-20,Billing,6.6,0
C0049594,2026-01-21,Mobile_Support,13.8,1
C0039569,2025-12-20,General_Inquiry,6.7,0
C0047554,2025-12-01,Technical_Support,8.4,1
C0022993,2025-12-04,Billing,11.4,0
C0041289,2026-02-24,Mobile_Support,13.7,0
C0040775,2025-10-21,Billing,7.3,1
C0038335,2025-12-14,General_Inquiry,9.0,0
C0012667,2025-10-01,Retention,22.8,1
C0008687,2026-01-01,General_Inquiry,3.1,0
C0005025,2025-10-16,Sales,14.0,0
C0018970,2025-11-27,Sales,7.3,0
C0041323,2026-02-20,General_Inquiry,8.7,0
C0027363,2026-01-22,General_Inquiry,7.4,1
C0027672,2025-12-07,Technical_Support,19.5,1
C0042791,2025-11-29,Billing,5.4,0
C0009280,2026-03-04,Mobile_Support,26.1,0
C0005861,2026-01-11,Billing,11.0,0
C0026718,2025-12-09,Technical_Support,18.3,1
C0022456,2025-11-21,Technical_Support,21.8,0
C0033053,2025-10-27,Technical_Support,8.3,0
C0009172,2025-11-12,Sales,6.2,0
C0042553,2025-11-09,Sales,11.9,0
C0034559,2026-03-01,Technical_Support,17.3,0
C0001859,2026-01-13,Retention,14.5,0
C0007264,2026-02-11,General_Inquiry,4.3,1
C0005458,2025-12-05,Billing,4.4,0
C0028690,2026-02-27,Technical_Support,5.1,1
C0018627,2025-11-12,Technical_Support,8.3,0
C0016631,2025-10-28,Technical_Support,20.7,0
C0020755,2026-02-16,Technical_Support,14.0,1
C0033003,2026-01-13,Billing,7.2,0
C0008648,2026-01-11,Billing,6.1,0
C0039209,2026-02-17,Mobile_Support,22.5,1
C0039903,2025-11-03,Sales,7.8,0
C0045198,2025-11-18,Technical_Support,16.0,1
C0014138,2026-01-30,Sales,6.9,0
C0048603,2025-12-16,Billing,9.9,0
C0013906,2026-02-12,Technical_Support,2.1,0
C0004237,2026-01-23,Billing,7.4,1
C0010921,2026-03-19,Sales,1.2,1
C0009590,2025-11-10,General_Inquiry,8.1,0
C0033436,2026-02-27,Retention,15.3,0
C0030326,2026-01-29,Technical_Support,9.5,1
C0029364,2026-02-28,Technical_Support,22.4,0
C0012451,2025-12-16,Mobile_Support,12.9,0
C0028571,2025-12-28,Mobile_Support,11.1,0
C0021264,2026-02-07,Technical_Support,4.9,1
C0032940,2025-12-18,Billing,11.0,0
C0040704,2025-10-28,Billing,8.6,1
C0028524,2026-03-16,Retention,14.9,0
C0035649,2025-12-01,Billing,10.3,1
C0006800,2026-03-03,Billing,5.9,0
C0046579,2026-03-29,Mobile_Support,12.9,1
C0047926,2025-10-28,Technical_Support,12.6,0
C0034007,2026-03-20,Sales,8.6,0
C0011305,2025-12-23,General_Inquiry,5.3,1
C0013955,2026-01-23,Billing,2.1,1
C0022987,2025-12-26,Technical_Support,14.7,1
C0023095,2026-03-11,Mobile_Support,6.8,1
