customer_id,zip,tenure_months,product_tier,monthly_revenue,has_mobile,clv
C0046422,11957,35,Gigabit_1000Mbps,112.55,1,6512.5
C0046423,62104,26,Gigabit_1000Mbps,103.66,1,5729.88
C0046424,36872,21,Performance_500Mbps,65.9,0,3735.44
C0046425,20943,48,Standard_300Mbps,65.77,0,3123.75
C0046426,99082,43,Gigabit_Pro_2000Mbps,107.03,1,5560.78
C0046427,53486,21,Standard_300Mbps,63.16,0,3029.84
C0046428,59197,15,Gigabit_Pro_2000Mbps,150.07,0,7312.96
C0046429,37608,1,Performance_500Mbps,93.12,0,5715.1
C0046430,77889,5,Standard_300Mbps,77.86,0,4511.48
C0046431,49849,43,Gigabit_1000Mbps,103.42,1,5770.97
C0046432,76339,26,Basic_100Mbps,53.27,0,3037.07
C0046433,24665,9,Standard_300Mbps,86.57,0,4258.81
C0046434,44535,19,Standard_300Mbps,78.04,1,4673.82
C0046435,32768,64,Standard_300Mbps,72.55,0,3044.28
C0046436,79069,1,Basic_100Mbps,48.98,0,3145.11
C0046437,44145,79,Basic_100Mbps,52.59,0,1963.43
C0046438,23944,6,Standard_300Mbps,63.11,0,3818.26
C0046439,96434,104,Standard_300Mbps,82.19,0,2264.54
C0046440,62104,46,Basic_100Mbps,54.41,0,2219.65
C0046441,95846,6,Standard_300Mbps,87.4,0,5081.08
C0046442,20943,3,Gigabit_1000Mbps,102.01,0,6514.71
C0046443,70755,13,Basic_100Mbps,47.68,0,2333.6
C0046444,21931,39,Standard_300Mbps,64.44,1,3117.33
C0046445,62104,1,Standard_300Mbps,70.72,1,4128.8
C0046446,53616,95,Performance_500Mbps,89.1,0,3421.36
C0046447,32768,18,Basic_100Mbps,43.9,0,2174.35
C0046448,69363,12,Standard_300Mbps,71.59,0,4124.34
C0046449,39460,60,Performance_500Mbps,95.11,1,3897.62
C0046450,71568,74,Basic_100Mbps,62.0,1,2972.51
C0046451,84437,44,Gigabit_1000Mbps,90.39,1,4833.05
C0046452,14644,25,Performance_500Mbps,83.96,1,5095.64
C0046453,38113,1,Basic_100Mbps,40.49,0,2901.35
C0046454,82925,67,Performance_500Mbps,87.76,0,4361.8
C0046455,99034,6,Gigabit_1000Mbps,83.4,1,5483.08
C0046456,82565,31,Gigabit_1000Mbps,99.03,0,5652.57
C0046457,82481,15,Gigabit_1000Mbps,90.24,0,5212.59
C0046458,84155,26,Basic_100Mbps,55.85,0,2818.87
C0046459,36970,46,Performance_500Mbps,87.1,0,3578.42
C0046460,33562,61,Basic_100Mbps,40.86,0,1715.29
C0046461,89248,31,Gigabit_1000Mbps,122.02,0,6335.56
C0046462,50550,14,Gigabit_1000Mbps,111.26,1,6833.48
C0046463,91235,40,Gigabit_1000Mbps,103.07,1,5005.65
C0046464,97173,8,Basic_100Mbps,68.83,0,3743.4
C0046465,62104,79,Performance_500Mbps,74.57,0,3351.56
C0046466,59197,1,Standard_300Mbps,57.56,0,2868.73
C0046467,42052,57,Gigabit_1000Mbps,85.93,0,3506.43
C0046468,22726,4,Gigabit_1000Mbps,88.4,0,5864.46
C0046469,33693,90,Standard_300Mbps,75.08,0,2599.04
C0046470,34725,17,Standard_300Mbps,81.57,0,4949.09
C0046471,71934,22,Gigabit_Pro_2000Mbps,109.99,1,5510.18
C0046472,64874,20,Gigabit_1000Mbps,117.67,0,6646.79
C0046473,63402,30,Basic_100Mbps,63.6,0,3753.68
C0046474,26899,35,Gigabit_Pro_2000Mbps,145.48,0,6153.61
C0046475,58060,117,Basic_100Mbps,66.43,0,2193.25
C0046476,23944,3,Performance_500Mbps,96.44,0,5804.68
C0046477,42290,47,Basic_100Mbps,51.28,0,2310.89
C0046478,99196,5,Performance_500Mbps,66.3,0,3332.59
C0046479,71061,26,Basic_100Mbps,62.22,0,3098.91
C0046480,65058,22,Performance_500Mbps,62.58,0,3988.25
C0046481,70317,132,Basic_100Mbps,30.0,0,1038.4
C0046482,34955,2,Gigabit_Pro_2000Mbps,133.27,1,7397.57
C0046483,99196,11,Performance_500Mbps,88.66,0,5193.63
C0046484,34200,1,Standard_300Mbps,44.72,1,2763.18
C0046485,39460,78,Gigabit_1000Mbps,121.4,0,5188.95
C0046486,37608,15,Basic_100Mbps,59.42,0,3625.06
C0046487,66347,1,Basic_100Mbps,50.05,0,2982.08
C0046488,55443,46,Gigabit_Pro_2000Mbps,152.69,0,7138.41
C0046489,84338,2,Performance_500Mbps,94.97,0,6188.38
C0046490,53486,29,Gigabit_1000Mbps,95.67,1,4820.36
C0046491,41592,37,Gigabit_1000Mbps,107.01,1,5489.92
C0046492,21747,15,Basic_100Mbps,41.04,0,2373.93
C0046493,98559,27,Performance_500Mbps,94.61,1,5102.57
C0046494,69363,78,Gigabit_1000Mbps,87.47,0,4272.82
C0046495,36136,5,Basic_100Mbps,50.87,0,3278.69
C0046496,33562,52,Gigabit_1000Mbps,99.95,0,4539.6
C0046497,49226,8,Performance_500Mbps,87.9,0,5318.99
C0046498,38022,39,Standard_300Mbps,70.65,0,3272.37
C0046499,75244,63,Gigabit_1000Mbps,88.8,0,4511.31
C0046500,14644,5,Basic_100Mbps,53.78,0,3873.55
C0046501,35401,36,Basic_100Mbps,48.25,0,2148.59
C0046502,71228,60,Standard_300Mbps,68.53,0,3393.46
C0046503,48002,78,Gigabit_1000Mbps,77.27,1,3574.22
C0046504,20366,9,Standard_300Mbps,78.7,1,4694.96
C0046505,39460,9,Basic_100Mbps,48.28,0,3035.12
C0046506,41092,18,Basic_100Mbps,52.32,0,2894.62
C0046507,69374,67,Basic_100Mbps,41.0,0,2251.57
C0046508,95590,91,Gigabit_1000Mbps,127.96,0,3979.5
C0046509,34200,31,Standard_300Mbps,83.03,0,4030.11
C0046510,76290,77,Basic_100Mbps,50.6,0,1905.69
C0046511,79069,2,Performance_500Mbps,94.63,0,5704.31
C0046512,36872,3,Gigabit_1000Mbps,97.76,0,5837.24
C0046513,99179,7,Performance_500Mbps,85.55,0,4837.05
C0046514,22457,34,Basic_100Mbps,53.33,0,2890.49
C0046515,70548,15,Basic_100Mbps,45.34,0,2356.37
C0046516,46443,8,Basic_100Mbps,39.77,0,2607.46
C0046517,71061,42,Standard_300Mbps,66.57,0,2869.23
C0046518,20943,29,Standard_300Mbps,58.42,0,2634.8
C0046519,82951,198,Standard_300Mbps,70.06,1,840.72
C0046520,94681,97,Gigabit_1000Mbps,124.09,0,4189.68
C0046521,50623,13,Performance_500Mbps,71.57,0,5152.45
C0046522,15712,31,Standard_300Mbps,63.78,0,3154.9
C0046523,39460,16,Performance_500Mbps,91.51,1,5294.35
C0046524,76339,38,Standard_300Mbps,78.27,0,3900.02
C0046525,17727,28,Basic_100Mbps,35.25,0,1899.11
C0046526,97173,95,Performance_500Mbps,56.54,0,2061.36
C0046527,66911,34,Standard_300Mbps,63.99,0,3233.09
C0046528,64874,18,Performance_500Mbps,79.66,0,4270.51
C0046529,54807,39,Gigabit_Pro_2000Mbps,142.96,0,7379.66
C0046530,44939,43,Gigabit_Pro_2000Mbps,152.79,1,6464.64
C0046531,53486,56,Standard_300Mbps,54.37,0,2200.46
C0046532,53486,15,Performance_500Mbps,66.14,0,3217.42
C0046533,76339,19,Standard_300Mbps,80.33,0,4617.5
C0046534,23394,12,Gigabit_1000Mbps,114.5,1,6761.63
C0046535,54807,13,Standard_300Mbps,76.86,0,4341.29
C0046536,54807,18,Basic_100Mbps,38.95,0,2158.45
C0046537,31609,9,Gigabit_1000Mbps,72.75,0,3906.63
C0046538,36136,13,Standard_300Mbps,56.67,0,3191.85
C0046539,22457,48,Standard_300Mbps,65.43,1,3325.01
C0046540,59197,5,Standard_300Mbps,84.21,0,4990.9
C0046541,21551,20,Basic_100Mbps,55.62,0,2950.58
C0046542,67946,18,Gigabit_1000Mbps,97.44,1,5828.84
C0046543,11739,22,Gigabit_1000Mbps,87.74,0,4410.84
C0046544,13234,11,Standard_300Mbps,76.48,1,4704.52
C0046545,40418,12,Gigabit_1000Mbps,112.62,0,5883.86
C0046546,80959,3,Standard_300Mbps,76.56,0,3823.04
C0046547,81021,8,Basic_100Mbps,46.37,0,3198.68
C0046548,18342,41,Standard_300Mbps,66.26,0,3471.35
C0046549,84185,1,Basic_100Mbps,52.35,0,3482.94
C0046550,71226,20,Standard_300Mbps,67.87,0,3274.93
C0046551,11739,64,Standard_300Mbps,63.63,0,2684.14
C0046552,84437,2,Standard_300Mbps,68.66,1,4106.3
C0046553,81299,2,Standard_300Mbps,75.77,0,4206.84
C0046554,92374,1,Basic_100Mbps,46.33,0,2790.29
C0046555,31397,33,Standard_300Mbps,79.16,0,3580.94
C0046556,21864,72,Performance_500Mbps,89.63,1,4263.92
C0046557,32658,53,Gigabit_Pro_2000Mbps,110.0,1,6358.44
C0046558,96434,73,Basic_100Mbps,60.85,0,2666.47
C0046559,74546,32,Standard_300Mbps,70.78,0,4046.31
C0046560,15642,16,Performance_500Mbps,82.24,0,4611.32
C0046561,17727,41,Standard_300Mbps,64.66,0,1892.68
C0046562,14200,8,Performance_500Mbps,78.56,1,4379.39
C0046563,32658,3,Gigabit_Pro_2000Mbps,136.04,1,7283.31
C0046564,39367,130,Gigabit_1000Mbps,89.11,0,2760.57
C0046565,92139,12,Basic_100Mbps,45.36,0,2424.15
C0046566,18775,33,Gigabit_Pro_2000Mbps,149.03,1,7772.4
C0046567,81021,93,Standard_300Mbps,78.48,0,2361.46
C0046568,76290,72,Performance_500Mbps,101.73,1,4322.13
C0046569,99034,15,Standard_300Mbps,63.1,0,4094.35
C0046570,96434,21,Basic_100Mbps,61.11,0,3494.91
C0046571,77889,38,Performance_500Mbps,100.22,0,5389.26
C0046572,89248,27,Standard_300Mbps,87.47,0,4790.95
C0046573,47558,153,Gigabit_1000Mbps,86.76,0,2903.56
C0046574,21931,8,Performance_500Mbps,73.2,0,4708.75
C0046575,84338,86,Performance_500Mbps,91.99,1,3513.56
C0046576,45413,53,Standard_300Mbps,74.53,0,3302.29
C0046577,27636,33,Basic_100Mbps,41.8,0,2186.7
C0046578,80959,74,Performance_500Mbps,87.05,0,3959.92
C0046579,82563,2,Basic_100Mbps,42.92,0,2600.61
C0046580,23801,1,Basic_100Mbps,45.3,0,2638.17
C0046581,39262,79,Standard_300Mbps,65.98,0,2560.75
C0046582,72611,14,Performance_500Mbps,84.25,1,4637.37
C0046583,64874,1,Standard_300Mbps,73.0,1,4607.56
C0046584,44535,69,Gigabit_Pro_2000Mbps,144.85,0,7423.4
C0046585,79069,162,Gigabit_1000Mbps,96.15,1,1593.84
C0046586,53486,3,Performance_500Mbps,88.46,1,5040.31
C0046587,50550,45,Standard_300Mbps,72.43,0,3252.7
C0046588,78299,5,Standard_300Mbps,72.41,0,4198.18
C0046589,78102,5,Basic_100Mbps,35.5,0,2015.46
C0046590,13234,20,Performance_500Mbps,87.8,0,5344.76
C0046591,24944,6,Performance_500Mbps,100.94,0,6334.74
C0046592,69363,20,Performance_500Mbps,96.64,1,4421.61
C0046593,63870,10,Standard_300Mbps,70.85,0,4195.43
C0046594,26899,22,Basic_100Mbps,54.23,1,2694.14
C0046595,49849,98,Basic_100Mbps,60.6,0,1811.25
C0046596,33562,63,Standard_300Mbps,80.25,0,2728.12
C0046597,21747,29,Gigabit_1000Mbps,93.21,0,5346.1
C0046598,31609,96,Standard_300Mbps,86.42,0,2477.69
C0046599,74546,10,Standard_300Mbps,77.36,1,4467.74
C0046600,14646,15,Performance_500Mbps,60.65,0,3982.65
C0046601,24086,7,Performance_500Mbps,90.88,0,5473.67
C0046602,38113,4,Performance_500Mbps,86.53,0,5288.75
C0046603,14644,70,Basic_100Mbps,64.44,0,2595.32
C0046604,71061,6,Standard_300Mbps,51.85,1,3149.91
C0046605,82565,67,Standard_300Mbps,68.96,0,3159.53
C0046606,70169,22,Gigabit_Pro_2000Mbps,127.69,1,6728.24
C0046607,75244,33,Standard_300Mbps,72.41,0,3778.13
C0046608,17727,11,Gigabit_1000Mbps,92.01,1,5300.13
C0046609,34200,7,Gigabit_1000Mbps,114.65,1,6625.93
C0046610,58060,4,Basic_100Mbps,55.45,0,3359.68
C0046611,89248,9,Performance_500Mbps,81.36,0,4882.5
C0046612,61397,93,Basic_100Mbps,48.26,0,1969.84
C0046613,14493,101,Gigabit_Pro_2000Mbps,125.66,1,3393.44
C0046614,24665,7,Basic_100Mbps,52.87,0,2702.35
C0046615,33314,35,Basic_100Mbps,47.69,0,2640.34
C0046616,55883,21,Standard_300Mbps,46.29,0,2727.53
C0046617,45413,33,Performance_500Mbps,90.61,0,4149.74
C0046618,23944,42,Standard_300Mbps,56.06,0,2396.18
C0046619,24944,1,Performance_500Mbps,81.28,1,4849.73
C0046620,44145,3,Standard_300Mbps,75.47,0,4859.91
C0046621,36872,28,Performance_500Mbps,91.09,0,4945.12
C0046622,63402,10,Standard_300Mbps,63.96,0,3868.87
C0046623,76290,49,Gigabit_Pro_2000Mbps,94.7,0,4865.46
C0046624,14646,4,Gigabit_1000Mbps,111.94,1,8334.62
C0046625,96473,49,Gigabit_Pro_2000Mbps,109.93,1,4949.14
C0046626,30476,14,Standard_300Mbps,70.59,1,3976.15
C0046627,97554,9,Gigabit_1000Mbps,94.02,0,5343.57
C0046628,31397,47,Standard_300Mbps,75.84,0,3673.69
C0046629,72611,13,Performance_500Mbps,103.38,0,6141.35
C0046630,21797,43,Performance_500Mbps,96.6,1,3605.96
C0046631,44145,29,Gigabit_1000Mbps,70.57,1,4142.04
C0046632,91235,42,Performance_500Mbps,102.55,0,4467.96
C0046633,61397,3,Basic_100Mbps,50.22,0,2928.81
C0046634,58060,32,Basic_100Mbps,51.23,0,2983.7
C0046635,34725,64,Basic_100Mbps,49.45,0,1735.86
C0046636,74546,23,Gigabit_1000Mbps,114.18,0,5926.29
C0046637,82954,19,Basic_100Mbps,53.66,0,2647.96
C0046638,59197,1,Performance_500Mbps,113.09,1,6629.02
C0046639,31609,119,Basic_100Mbps,42.47,0,1462.14
C0046640,70169,161,Standard_300Mbps,61.11,1,1629.28
C0046641,30476,49,Gigabit_1000Mbps,106.64,1,5126.68
C0046642,30476,4,Performance_500Mbps,95.69,1,6936.65
C0046643,49965,36,Gigabit_1000Mbps,112.76,0,5780.03
C0046644,99820,14,Basic_100Mbps,63.67,0,3874.47
C0046645,92374,27,Basic_100Mbps,50.21,0,2593.5
C0046646,98559,2,Gigabit_1000Mbps,66.96,1,3798.41
C0046647,74521,51,Basic_100Mbps,39.92,1,1654.63
C0046648,41092,32,Gigabit_1000Mbps,87.92,0,4367.82
C0046649,37754,9,Gigabit_1000Mbps,85.26,0,4656.83
C0046650,61397,36,Gigabit_1000Mbps,103.91,1,5201.49
C0046651,77889,22,Gigabit_1000Mbps,109.39,0,5433.59
C0046652,15712,25,Performance_500Mbps,83.49,0,3441.06
C0046653,71568,2,Basic_100Mbps,50.55,0,2741.39
C0046654,63651,1,Standard_300Mbps,74.34,0,4766.61
C0046655,70968,14,Performance_500Mbps,80.2,0,4656.06
C0046656,14644,1,Gigabit_1000Mbps,106.29,0,6903.92
C0046657,43102,14,Basic_100Mbps,48.58,0,2662.07
C0046658,12914,17,Standard_300Mbps,80.72,0,3508.2
C0046659,39262,10,Standard_300Mbps,64.95,0,3440.2
C0046660,32658,50,Standard_300Mbps,71.52,0,3683.65
C0046661,49965,19,Gigabit_Pro_2000Mbps,104.5,0,5307.95
C0046662,25352,3,Gigabit_1000Mbps,85.92,0,5221.02
C0046663,63905,20,Basic_100Mbps,43.92,0,2502.55
C0046664,38864,2,Basic_100Mbps,46.65,0,2844.52
C0046665,38022,21,Basic_100Mbps,55.43,0,2927.38
C0046666,20943,51,Performance_500Mbps,107.28,0,5285.35
C0046667,21864,56,Gigabit_1000Mbps,76.71,0,3541.6
C0046668,26270,20,Gigabit_1000Mbps,105.84,0,4575.78
C0046669,81299,85,Standard_300Mbps,67.69,0,2230.43
C0046670,20943,2,Standard_300Mbps,56.33,1,3559.25
C0046671,92374,96,Gigabit_1000Mbps,89.06,0,2975.54
C0046672,36218,90,Standard_300Mbps,77.51,0,2723.1
C0046673,42290,93,Performance_500Mbps,86.16,1,3151.4
C0046674,95590,23,Performance_500Mbps,99.7,1,5429.49
C0046675,33314,2,Performance_500Mbps,74.97,0,4099.49
C0046676,68710,27,Performance_500Mbps,78.38,0,4291.55
C0046677,72904,24,Gigabit_1000Mbps,93.31,1,4720.29
C0046678,23394,9,Standard_300Mbps,74.58,0,4696.53
C0046679,82925,52,Standard_300Mbps,87.05,0,3651.16
C0046680,55408,1,Basic_100Mbps,59.84,0,3989.18
C0046681,42290,70,Standard_300Mbps,67.46,0,3121.41
C0046682,49965,36,Gigabit_1000Mbps,104.27,0,5645.02
C0046683,34725,80,Performance_500Mbps,76.71,0,3235.88
C0046684,49965,17,Basic_100Mbps,54.04,0,2958.42
C0046685,39460,6,Standard_300Mbps,75.64,1,4386.96
C0046686,50623,13,Standard_300Mbps,61.94,0,3630.4
C0046687,42052,102,Performance_500Mbps,92.91,1,3324.89
C0046688,81299,14,Standard_300Mbps,72.96,0,4022.41
C0046689,25464,1,Basic_100Mbps,58.08,0,3231.61
C0046690,94681,42,Basic_100Mbps,65.08,0,3693.87
C0046691,29795,55,Gigabit_Pro_2000Mbps,130.16,1,4962.14
C0046692,20943,34,Performance_500Mbps,78.36,1,3692.37
C0046693,46830,50,Performance_500Mbps,73.48,0,3540.89
C0046694,91235,29,Standard_300Mbps,46.83,0,2454.19
C0046695,50682,14,Basic_100Mbps,56.73,0,3120.84
C0046696,64760,32,Standard_300Mbps,66.68,0,4085.48
C0046697,71568,44,Standard_300Mbps,61.33,0,3173.99
C0046698,11957,42,Gigabit_1000Mbps,74.96,0,3818.23
C0046699,94492,52,Standard_300Mbps,84.7,0,3200.36
C0046700,21864,73,Basic_100Mbps,39.38,1,1440.97
C0046701,95590,1,Basic_100Mbps,53.69,0,3362.39
C0046702,27636,48,Gigabit_1000Mbps,85.73,0,3422.84
C0046703,33693,40,Standard_300Mbps,56.23,0,2470.73
C0046704,80363,134,Performance_500Mbps,69.78,1,1242.45
C0046705,71061,5,Standard_300Mbps,52.57,1,3011.99
C0046706,72611,29,Standard_300Mbps,82.61,1,4820.07
C0046707,71094,17,Performance_500Mbps,91.89,1,4758.53
C0046708,16607,12,Basic_100Mbps,54.99,0,2884.18
C0046709,71934,31,Performance_500Mbps,95.41,0,4610.91
C0046710,26270,34,Standard_300Mbps,60.27,0,3026.71
C0046711,44145,45,Gigabit_Pro_2000Mbps,101.78,1,4291.77
C0046712,42052,101,Standard_300Mbps,64.68,0,2036.76
C0046713,77889,25,Basic_100Mbps,36.85,1,2099.38
C0046714,44535,64,Basic_100Mbps,59.55,0,2204.04
C0046715,71226,65,Performance_500Mbps,84.46,0,4138.74
C0046716,31609,4,Standard_300Mbps,73.72,0,4580.68
C0046717,99196,24,Basic_100Mbps,46.41,0,2310.78
C0046718,77889,32,Standard_300Mbps,62.61,0,3605.8
C0046719,82565,6,Basic_100Mbps,44.94,0,2372.67
C0046720,98436,35,Standard_300Mbps,61.4,0,3176.84
C0046721,77889,37,Basic_100Mbps,46.37,0,2384.0
C0046722,37754,6,Gigabit_1000Mbps,115.42,1,6622.69
C0046723,84185,93,Standard_300Mbps,59.94,0,1907.44
C0046724,85422,81,Basic_100Mbps,41.64,0,1428.6
C0046725,72904,10,Performance_500Mbps,61.8,0,3489.21
C0046726,63651,46,Standard_300Mbps,60.4,0,2880.06
C0046727,48318,36,Basic_100Mbps,57.03,0,3108.2
C0046728,12914,39,Basic_100Mbps,40.39,0,2099.55
C0046729,94492,32,Standard_300Mbps,72.04,1,3138.17
C0046730,23394,16,Basic_100Mbps,47.68,0,2830.48
C0046731,80363,1,Gigabit_Pro_2000Mbps,112.04,0,6996.02
C0046732,63651,19,Basic_100Mbps,49.06,1,3019.33
C0046733,49849,72,Gigabit_1000Mbps,104.68,1,3157.77
C0046734,90971,1,Performance_500Mbps,106.98,0,6888.3
C0046735,13234,41,Basic_100Mbps,47.69,0,2656.75
C0046736,46830,3,Gigabit_1000Mbps,92.8,0,5398.16
C0046737,39460,34,Performance_500Mbps,108.16,0,6470.71
C0046738,71061,22,Gigabit_1000Mbps,85.85,1,4823.48
C0046739,37754,32,Gigabit_1000Mbps,101.75,0,4717.37
C0046740,42052,23,Standard_300Mbps,62.4,0,3539.57
C0046741,21931,6,Standard_300Mbps,48.99,0,2907.39
C0046742,35401,152,Standard_300Mbps,78.44,0,1950.49
C0046743,84185,136,Basic_100Mbps,40.03,0,1428.93
C0046744,25352,8,Standard_300Mbps,72.3,0,3867.43
C0046745,99034,59,Standard_300Mbps,83.72,0,4208.12
C0046746,42052,61,Gigabit_Pro_2000Mbps,129.01,1,6926.55
C0046747,28094,23,Basic_100Mbps,40.84,1,2091.02
C0046748,58915,81,Basic_100Mbps,47.32,0,1929.5
C0046749,92139,57,Basic_100Mbps,46.55,1,2301.33
C0046750,84437,40,Basic_100Mbps,48.83,0,1990.13
C0046751,59214,28,Performance_500Mbps,87.15,0,4243.21
C0046752,48318,36,Basic_100Mbps,44.06,0,2274.06
C0046753,33823,11,Basic_100Mbps,54.47,0,3281.0
C0046754,66911,93,Performance_500Mbps,83.08,1,3427.21
C0046755,40418,64,Basic_100Mbps,37.62,1,1623.32
C0046756,89248,39,Basic_100Mbps,52.64,0,3097.82
C0046757,44918,36,Basic_100Mbps,58.38,0,3331.92
C0046758,99082,5,Standard_300Mbps,77.77,0,4224.49
C0046759,20366,46,Performance_500Mbps,98.75,0,4781.85
C0046760,97173,225,Standard_300Mbps,46.59,0,559.08
C0046761,39367,21,Performance_500Mbps,91.09,0,5839.86
C0046762,49756,44,Standard_300Mbps,81.25,0,4692.97
C0046763,77328,7,Performance_500Mbps,92.65,1,4705.01
C0046764,38864,8,Performance_500Mbps,107.2,0,7121.07
C0046765,17727,52,Gigabit_1000Mbps,89.37,1,4117.55
C0046766,70548,6,Standard_300Mbps,86.54,0,4866.63
C0046767,32658,7,Performance_500Mbps,83.3,1,4764.8
C0046768,72904,26,Performance_500Mbps,67.2,1,3704.91
C0046769,37754,3,Basic_100Mbps,44.79,0,2442.19
C0046770,53384,4,Standard_300Mbps,75.22,1,4498.66
C0046771,84437,1,Gigabit_1000Mbps,105.8,0,6367.66
C0046772,41592,79,Standard_300Mbps,56.86,0,1984.3
C0046773,70968,8,Performance_500Mbps,86.86,1,5727.12
C0046774,16607,1,Standard_300Mbps,64.42,1,3594.9
C0046775,71061,91,Standard_300Mbps,59.54,1,2500.2
C0046776,18342,4,Performance_500Mbps,80.31,0,5862.19
C0046777,23394,60,Gigabit_1000Mbps,77.27,1,2959.53
C0046778,85422,30,Standard_300Mbps,63.86,0,3879.18
C0046779,95873,19,Gigabit_Pro_2000Mbps,142.27,1,8086.38
C0046780,53486,21,Gigabit_Pro_2000Mbps,143.42,0,8450.34
C0046781,99082,11,Performance_500Mbps,92.49,0,5328.74
C0046782,15712,40,Standard_300Mbps,80.93,0,3254.9
C0046783,57668,20,Performance_500Mbps,91.26,0,4463.81
C0046784,63402,40,Basic_100Mbps,60.44,0,2653.43
C0046785,95846,14,Standard_300Mbps,66.65,1,3357.34
C0046786,22457,13,Standard_300Mbps,72.65,0,4623.31
C0046787,74546,25,Standard_300Mbps,74.06,0,4111.28
C0046788,54807,11,Standard_300Mbps,90.45,0,4985.79
C0046789,71568,107,Standard_300Mbps,71.42,1,2375.19
C0046790,64874,15,Performance_500Mbps,82.84,0,5501.49
C0046791,24086,9,Gigabit_1000Mbps,117.96,1,8301.9
C0046792,73118,12,Standard_300Mbps,53.42,1,3126.98
C0046793,42052,82,Performance_500Mbps,73.42,1,2542.93
C0046794,70434,1,Standard_300Mbps,54.61,0,3107.07
C0046795,25352,83,Performance_500Mbps,68.37,0,2700.51
C0046796,17727,34,Standard_300Mbps,65.87,0,3594.31
C0046797,92139,33,Standard_300Mbps,52.57,0,2962.37
C0046798,48318,3,Standard_300Mbps,82.22,0,5785.03
C0046799,64745,17,Standard_300Mbps,60.3,0,4137.58
C0046800,14493,96,Basic_100Mbps,46.17,0,1344.1
C0046801,22457,1,Gigabit_1000Mbps,101.79,1,6331.66
C0046802,38047,17,Standard_300Mbps,62.76,0,3473.69
C0046803,55408,28,Basic_100Mbps,53.1,0,3002.66
C0046804,84338,20,Gigabit_Pro_2000Mbps,80.15,1,4359.69
C0046805,81299,59,Basic_100Mbps,63.38,1,3436.72
C0046806,92139,27,Standard_300Mbps,77.15,1,4955.4
C0046807,80363,38,Basic_100Mbps,64.85,0,3012.03
C0046808,17727,4,Standard_300Mbps,81.93,0,4777.51
C0046809,21931,9,Basic_100Mbps,49.84,0,2769.08
C0046810,99082,79,Standard_300Mbps,64.16,0,2404.58
C0046811,38022,30,Basic_100Mbps,55.04,0,2949.38
C0046812,48002,40,Standard_300Mbps,73.25,0,3214.03
C0046813,42290,11,Performance_500Mbps,103.02,1,6081.08
C0046814,38864,76,Gigabit_Pro_2000Mbps,186.52,1,6939.34
C0046815,80363,6,Performance_500Mbps,122.06,1,8264.49
C0046816,63870,51,Gigabit_1000Mbps,83.73,1,4465.21
C0046817,72904,7,Standard_300Mbps,73.08,1,4458.68
C0046818,80363,49,Performance_500Mbps,95.32,0,4421.0
C0046819,85846,143,Basic_100Mbps,56.33,0,1338.4
C0046820,57943,33,Standard_300Mbps,61.71,1,3469.71
C0046821,92374,46,Performance_500Mbps,72.03,1,3725.97
C0046822,82481,41,Performance_500Mbps,55.33,0,3044.28
C0046823,19147,19,Performance_500Mbps,83.09,1,4461.18
C0046824,44517,11,Gigabit_1000Mbps,102.91,0,6454.9
C0046825,22457,35,Performance_500Mbps,72.87,0,4498.52
C0046826,28094,84,Basic_100Mbps,51.41,1,2290.96
C0046827,21551,88,Standard_300Mbps,70.02,0,2774.65
C0046828,80959,13,Gigabit_1000Mbps,109.29,1,6272.79
C0046829,78102,69,Standard_300Mbps,70.2,0,2794.52
C0046830,28094,6,Standard_300Mbps,88.84,0,5538.49
C0046831,81963,35,Basic_100Mbps,62.55,0,2564.55
C0046832,71568,24,Standard_300Mbps,68.39,0,3699.51
C0046833,19147,13,Gigabit_1000Mbps,100.39,0,5792.5
C0046834,82565,53,Performance_500Mbps,74.38,0,3227.88
C0046835,24086,45,Standard_300Mbps,78.32,0,3418.09
C0046836,69363,66,Basic_100Mbps,66.42,0,2907.4
C0046837,29795,36,Performance_500Mbps,102.39,0,5081.19
C0046838,96434,8,Basic_100Mbps,30.0,0,1756.44
C0046839,44535,31,Standard_300Mbps,67.52,0,3067.27
C0046840,70755,9,Performance_500Mbps,73.16,0,4045.46
C0046841,84147,86,Gigabit_1000Mbps,98.15,1,4365.08
C0046842,96473,36,Performance_500Mbps,80.34,0,4109.87
C0046843,96473,20,Gigabit_Pro_2000Mbps,121.33,1,7258.42
C0046844,81299,5,Basic_100Mbps,47.2,0,2788.05
C0046845,69363,39,Basic_100Mbps,42.41,0,2492.13
C0046846,71061,3,Standard_300Mbps,69.69,0,4535.0
C0046847,55883,3,Gigabit_1000Mbps,118.38,1,6324.59
C0046848,57668,2,Standard_300Mbps,76.05,1,4640.71
C0046849,82345,90,Basic_100Mbps,36.6,0,1249.88
C0046850,70548,21,Performance_500Mbps,78.75,1,4226.12
C0046851,39367,6,Performance_500Mbps,99.25,1,5862.73
C0046852,96434,47,Standard_300Mbps,49.36,0,2377.52
C0046853,20366,21,Basic_100Mbps,33.36,0,1991.65
C0046854,84185,93,Standard_300Mbps,65.64,0,1837.74
C0046855,97173,2,Gigabit_1000Mbps,98.85,1,6367.89
C0046856,41092,10,Basic_100Mbps,61.0,0,3101.75
C0046857,70317,118,Basic_100Mbps,50.95,0,1639.31
C0046858,92391,45,Performance_500Mbps,75.68,0,4235.42
